CODFILIAL,CODGERENTE,CODSUPERVISOR,CODUSUR,CODFORNEC,VLVENDA,QT,QTCLIENTE,QTPED
2,,26,574,346,34.76,4.0,1,1
2,,26,574,405,43.3,5.0,1,1
2,,11,575,346,94.45,14.0,3,5
2,,11,575,1203,304.2,156.0,11,22
2,,11,576,346,4735.44,723.0,23,126
2,,11,576,405,169.76,20.0,1,1
2,,11,576,1203,2515.32,1272.0,27,127
2,,19,576,346,45.76,9.0,2,2
2,,19,576,403,281.25,125.0,3,3
2,,19,576,405,122.79,15.0,3,4
2,,19,576,1203,1776.36,756.0,25,73
2,,31,578,346,216.31,45.0,2,17
2,,11,579,346,2098.16,404.0,15,39
2,,11,579,403,32456.45,13297.0,55,126
2,,11,579,405,139.83,29.0,3,9
2,,11,579,975,13.5,6.0,1,1
2,,11,579,1203,326.34,126.0,8,15
2,,19,579,346,849.54,166.0,8,18
2,,19,579,1203,69.93,27.0,3,3
2,,25,579,346,338.13,67.0,6,10
2,1.0,26,579,346,1920.32,354.0,10,27
2,1.0,26,579,403,75616.11,24718.0,71,161
2,1.0,26,579,405,9889.0,382.0,46,134
2,1.0,26,579,975,1201.56,324.0,2,11
2,1.0,26,579,1203,34386.79,12627.0,127,725
2,,26,579,346,401.26,86.0,4,9
2,,26,579,403,4081.85,1694.0,9,15
2,,26,579,405,2986.88,193.0,10,39
2,,26,579,975,1176.0,480.0,2,4
2,,26,579,1203,6487.95,2505.0,68,197
2,1.0,30,579,346,121.19,17.0,2,3
2,1.0,30,579,403,11220.65,2909.0,8,12
2,1.0,30,579,405,22.06,1.0,1,1
2,1.0,30,579,1203,157.44,48.0,1,1
2,1.0,37,579,346,161.8,20.0,1,1
2,1.0,37,579,403,267.33,67.0,1,1
2,1.0,37,579,3209,26.49,11.0,1,1
2,3.0,38,579,403,168.85,35.0,1,1
2,3.0,38,579,975,547.2,120.0,1,4
2,3.0,38,579,1203,22.08,6.0,1,1
2,3.0,38,579,3248,100.74,33.0,2,2
2,,38,579,346,416.72,83.0,6,8
2,,38,579,403,5391.95,2022.0,16,28
2,,38,579,405,1252.41,77.0,10,23
2,,38,579,975,347.4,132.0,2,3
2,,38,579,1203,6430.97,2483.0,66,161
2,1.0,40,579,1203,38.85,15.0,4,4
2,,40,579,346,19.16,4.0,1,1
2,,40,579,403,509.6,216.0,5,5
2,,40,579,405,250.97,11.0,5,7
2,,40,579,1203,732.97,283.0,31,36
2,0.0,49,579,405,0.0,0.0,1,1
2,,49,579,346,1008.81,139.0,4,15
2,,49,579,403,37928.15,10402.0,22,35
2,,49,579,1203,895.74,286.0,12,20
2,,49,579,3209,109.07,27.0,2,2
2,,30,580,975,13.5,6.0,1,1
2,1.0,32,580,346,6937.65,1271.0,49,152
2,1.0,32,580,403,32341.55,9498.0,69,124
2,1.0,32,580,405,1240.48,182.0,40,78
2,1.0,32,580,1203,4870.67,1701.0,84,181
2,1.0,32,580,2971,1133.84,44.0,2,3
2,1.0,32,580,3209,153.07,69.0,4,4
2,,32,580,346,1253.58,215.0,23,67
2,,32,580,403,6955.5,3145.0,32,65
2,,32,580,405,1948.84,289.0,80,134
2,,32,580,975,351.6,144.0,17,22
2,,32,580,1203,818.45,316.0,43,55
2,1.0,37,580,346,2154.64,435.0,22,38
2,1.0,37,580,403,11996.5,3200.0,12,14
2,1.0,37,580,1203,265.44,78.0,8,12
2,1.0,37,580,3209,529.44,358.0,10,13
2,1.0,37,580,3248,170.28,132.0,4,4
2,,11,581,1203,269.1,138.0,10,14
2,,32,582,346,548.88,64.0,3,6
2,,32,582,403,112.5,50.0,1,1
2,,5,583,346,395.79,81.0,3,12
2,,5,583,403,5777.21,2401.0,3,4
2,,5,583,405,73.5,6.0,8,10
2,,19,583,346,354.46,70.0,3,11
2,,19,583,403,828.25,375.0,6,8
2,1.0,26,583,346,241.05,50.0,3,8
2,1.0,26,583,403,23108.3,8668.0,17,32
2,1.0,26,583,405,2947.85,206.0,23,58
2,,26,583,346,2146.66,426.0,10,70
2,,26,583,403,40976.53,18721.0,53,137
2,,26,583,405,4614.74,533.0,19,63
2,,26,583,975,44.1,18.0,3,4
2,1.0,46,583,405,0.0,0.0,6,6
2,,19,584,346,39.9,14.0,2,2
2,,19,584,403,1210.35,473.0,4,5
2,,25,584,346,21.96,2.0,1,1
2,,25,584,403,5129.75,2275.0,14,25
2,,25,584,405,105.48,10.0,1,4
2,1.0,26,584,346,235.53,21.0,3,8
2,1.0,26,584,403,374.82,87.0,3,3
2,1.0,26,584,405,459.64,58.0,5,7
2,1.0,26,584,1203,352.49,125.0,5,6
2,1.0,26,584,2971,577.6,11.0,2,2
2,,26,584,405,0.0,0.0,22,28
2,1.0,30,584,403,1010.78,258.0,3,3
2,1.0,30,584,405,20.22,6.0,2,2
2,1.0,30,584,1203,213.84,72.0,3,4
2,,30,584,403,61.75,25.0,1,1
2,,30,584,405,0.0,0.0,3,3
2,1.0,31,584,346,67.81,13.0,3,6
2,1.0,31,584,403,27780.83,9542.0,29,88
2,1.0,31,584,405,406.51,23.0,19,30
2,1.0,31,584,1203,35.64,12.0,1,1
2,1.0,31,584,2971,45.25,1.0,1,1
2,,31,584,346,808.96,140.0,19,36
2,,31,584,403,20058.0,9064.0,47,93
2,,31,584,405,438.5,34.0,24,30
2,,31,584,975,29.4,12.0,2,2
2,,31,584,1203,766.64,296.0,3,19
2,,40,584,1203,77.7,30.0,2,2
2,1.0,42,584,346,476.21,41.0,6,13
2,1.0,42,584,1203,386.52,122.0,3,5
2,1.0,42,584,2971,407.53,13.0,2,2
2,1.0,42,584,3209,864.32,396.0,12,17
2,1.0,50,584,19,1299.36,132.0,6,13
2,1.0,50,584,346,4119.25,846.0,20,39
2,1.0,50,584,403,6853.5,1715.0,15,24
2,1.0,50,584,405,5264.73,378.0,35,66
2,1.0,50,584,975,2414.58,456.0,5,45
2,1.0,50,584,2971,32552.32,922.0,12,42
2,1.0,50,584,2993,2050.61,216.0,18,27
2,1.0,50,584,3209,9717.87,5209.0,53,138
2,1.0,50,584,3248,5910.71,1604.0,43,84
2,1.0,50,584,3314,6962.31,6903.0,40,89
2,1.0,50,584,3330,3314.13,1470.0,28,40
2,1.0,50,584,3356,5403.33,323.0,22,33
2,1.0,50,584,3461,17181.43,7871.0,70,216
2,1.0,50,584,3468,510.98,31.0,6,6
2,1.0,50,584,3486,6091.07,1045.0,31,52
2,1.0,50,584,3549,10745.97,1539.0,21,41
2,1.0,50,584,3570,8461.94,2189.0,45,108
2,1.0,50,584,3571,5109.57,1133.0,35,53
2,1.0,50,584,3592,4325.75,988.0,16,29
2,1.0,50,584,3743,385.68,12.0,1,2
2,,50,584,403,0.0,0.0,1,1
2,,5,585,1203,46.8,24.0,2,2
2,,8,585,1203,11.7,6.0,1,1
2,,19,585,346,706.79,132.0,17,40
2,,19,585,405,226.36,30.0,2,5
2,,19,585,1203,363.84,186.0,12,22
2,,25,585,346,91.75,20.0,4,5
2,,25,585,1203,70.2,36.0,5,5
2,,5,586,346,34.76,4.0,1,1
2,,19,587,346,4167.38,871.0,28,109
2,,19,587,403,7765.38,3361.0,33,49
2,,19,587,405,5213.51,903.0,74,209
2,,19,587,1203,36.26,14.0,2,2
2,1.0,26,587,19,509.4,60.0,2,5
2,1.0,26,587,346,7898.97,1623.0,29,101
2,1.0,26,587,403,130227.52,36179.0,115,436
2,1.0,26,587,405,16976.6,1322.0,81,275
2,1.0,26,587,975,3115.02,918.0,4,11
2,1.0,26,587,1203,341.91,87.0,2,5
2,1.0,26,587,2971,2005.46,76.0,11,15
2,1.0,26,587,2993,7108.62,804.0,41,83
2,1.0,26,587,3209,5407.81,2729.0,45,97
2,1.0,26,587,3248,3613.97,1010.0,42,70
2,1.0,26,587,3314,12017.52,12207.0,63,177
2,1.0,26,587,3330,2210.96,819.0,18,29
2,1.0,26,587,3356,3409.97,217.0,13,16
2,1.0,26,587,3461,12708.55,4824.0,38,190
2,1.0,26,587,3468,737.84,109.0,4,4
2,1.0,26,587,3486,8110.73,1033.0,32,91
2,1.0,26,587,3549,724.08,124.0,5,7
2,1.0,26,587,3570,749.85,169.0,5,7
2,1.0,26,587,3571,3466.54,1138.0,31,49
2,1.0,26,587,3592,2438.04,596.0,8,26
2,1.0,26,587,3642,735.98,115.0,7,8
2,1.0,26,587,3743,3498.28,115.0,10,11
2,,26,587,346,2354.14,484.0,14,58
2,,26,587,403,11674.76,4810.0,42,85
2,,26,587,405,7556.27,652.0,50,158
2,,26,587,975,5494.2,2184.0,4,10
2,,26,587,1203,1789.69,691.0,17,59
2,,30,587,405,69.84,12.0,2,2
2,,40,587,346,14.37,3.0,1,1
2,,40,587,403,117.5,50.0,1,1
2,,40,587,405,32.65,1.0,1,1
2,1.0,46,587,346,1273.52,316.0,18,31
2,1.0,46,587,403,84177.86,23370.0,76,230
2,1.0,46,587,405,17470.02,2020.0,99,283
2,1.0,46,587,975,5593.8,1806.0,2,5
2,1.0,46,587,2971,794.12,32.0,4,7
2,1.0,46,587,2993,1223.85,142.0,9,10
2,1.0,46,587,3209,750.33,379.0,13,14
2,1.0,46,587,3248,89.34,6.0,1,1
2,,46,587,405,0.0,0.0,94,150
2,,26,588,346,609.42,122.0,6,12
2,,31,589,346,9.1,2.0,1,1
2,,19,590,346,73.46,15.0,4,6
2,,25,590,346,968.64,168.0,18,40
2,,25,590,405,45.85,7.0,1,2
2,,11,592,346,57.64,12.0,1,3
2,,11,592,405,0.0,0.0,1,1
2,,5,594,346,3761.1,721.0,17,65
2,,5,594,405,231.6,31.0,4,7
2,,5,595,346,2269.55,358.0,13,51
2,1.0,2,596,346,81.75,15.0,1,2
2,1.0,2,596,403,6750.0,3000.0,1,1
2,1.0,2,596,405,3135.16,521.0,13,14
2,,2,596,405,2417.99,343.0,5,7
2,,25,596,405,6242.93,731.0,6,14
2,,31,596,346,302.01,64.0,5,19
2,,31,596,403,184.74,74.0,2,3
2,,31,596,405,19.74,6.0,1,1
2,,32,597,346,4.82,1.0,1,1
2,,32,597,1203,11.7,6.0,1,1
2,,11,598,346,195.85,27.0,6,11
2,,11,598,405,82.04,10.0,3,5
2,,11,598,1203,900.9,462.0,23,50
2,,31,599,346,398.86,84.0,6,12
2,,5,601,346,341.36,58.0,10,12
2,,5,601,405,57.5,10.0,2,3
2,,11,602,346,2634.23,509.0,22,78
2,,11,602,403,10385.3,3898.0,31,96
2,,11,602,405,115.7,12.0,4,5
2,,11,602,975,1512.0,672.0,5,13
2,,11,602,1203,976.26,390.0,11,35
2,,19,602,346,800.63,134.0,9,29
2,,19,602,405,66.0,12.0,1,2
2,,19,602,1203,35.52,18.0,2,3
2,1.0,26,602,346,8369.58,1502.0,27,113
2,1.0,26,602,403,66845.45,23324.0,54,202
2,1.0,26,602,405,16413.07,794.0,40,192
2,1.0,26,602,975,12742.98,3786.0,16,67
2,1.0,26,602,1203,20668.52,7526.0,91,473
2,1.0,26,602,2971,1374.6,60.0,2,2
2,,26,602,346,2980.97,599.0,22,56
2,,26,602,403,6080.55,2762.0,22,36
2,,26,602,405,5833.86,317.0,29,109
2,,26,602,975,2537.4,936.0,6,15
2,,26,602,1203,4690.49,1811.0,72,161
2,1.0,30,602,346,823.02,235.0,4,4
2,1.0,30,602,403,7383.9,1605.0,10,13
2,1.0,30,602,975,625.14,138.0,3,3
2,1.0,30,602,1203,413.28,126.0,4,4
2,1.0,30,602,3209,896.34,374.0,3,3
2,1.0,37,602,346,92.28,12.0,1,1
2,,38,602,346,2374.76,483.0,15,59
2,,38,602,403,3253.53,1090.0,14,24
2,,38,602,405,8685.2,708.0,26,136
2,,38,602,975,1700.94,678.0,3,7
2,,38,602,1203,2408.7,930.0,32,79
2,,40,602,346,740.94,146.0,4,4
2,,40,602,403,470.0,200.0,2,2
2,,40,602,405,515.75,27.0,11,15
2,,40,602,975,17.1,6.0,1,1
2,,40,602,1203,745.92,288.0,11,13
2,,49,602,346,6382.45,1127.0,19,52
2,,49,602,403,39554.94,10808.0,25,50
2,,49,602,975,3495.42,774.0,4,11
2,,49,602,1203,1209.81,395.0,16,30
2,,49,602,2971,3743.51,179.0,3,5
2,,49,602,3209,497.28,249.0,4,4
2,,49,602,3248,928.78,230.0,4,4
2,,11,603,346,497.07,109.0,8,10
2,,11,603,405,57.5,10.0,1,1
2,,11,603,1203,58.74,30.0,2,2
2,,11,604,405,178.56,24.0,1,1
2,,11,604,1203,141.24,66.0,4,7
2,,19,604,346,105.1,21.0,2,2
2,,19,604,405,34.5,6.0,1,1
2,,19,604,1203,152.1,78.0,11,12
2,1.0,26,604,346,274.24,56.0,2,2
2,1.0,26,604,405,223.61,29.0,3,4
2,1.0,26,604,1203,1730.82,634.0,58,66
2,,32,605,346,613.51,101.0,12,22
2,,32,605,405,6.55,1.0,1,1
2,,5,606,346,22.75,5.0,1,1
2,,25,607,346,602.14,116.0,9,22
2,,25,607,403,782.1,330.0,4,7
2,,25,607,405,93.54,11.0,2,3
2,1.0,26,607,346,13.58,2.0,1,1
2,1.0,26,607,403,1209.25,325.0,7,7
2,1.0,26,607,405,321.79,25.0,2,4
2,1.0,26,607,1203,71.28,24.0,1,1
2,,26,607,405,0.0,0.0,2,2
2,1.0,30,607,403,268.52,76.0,3,3
2,1.0,30,607,2971,145.44,6.0,1,1
2,,30,607,403,56.25,25.0,1,1
2,,30,607,405,0.0,0.0,2,2
2,1.0,31,607,346,143.7,30.0,2,6
2,1.0,31,607,403,3030.5,1000.0,12,20
2,1.0,31,607,405,3021.77,141.0,9,29
2,1.0,31,607,1203,406.36,146.0,8,9
2,1.0,31,607,2971,25.38,1.0,1,1
2,,31,607,346,597.53,124.0,10,32
2,,31,607,403,5076.43,2155.0,26,51
2,,31,607,405,4412.13,169.0,30,70
2,,31,607,975,205.8,84.0,2,3
2,,31,607,1203,189.07,73.0,1,6
2,1.0,42,607,346,7.1,1.0,1,1
2,1.0,42,607,405,711.83,47.0,3,4
2,1.0,42,607,2971,155.88,4.0,1,1
2,1.0,42,607,3209,86.88,48.0,2,2
2,,42,607,405,0.0,0.0,1,1
2,,26,608,346,241.22,42.0,3,7
2,,26,608,405,99.8,16.0,1,2
2,1.0,5,609,346,144.3,23.0,2,2
2,1.0,5,609,403,48.45,15.0,1,1
2,1.0,5,609,405,327.16,29.0,16,19
2,1.0,5,609,975,1080.06,318.0,10,14
2,,5,609,346,1192.11,218.0,9,34
2,,5,609,403,768.75,325.0,6,7
2,,5,609,405,263.85,42.0,10,13
2,,5,609,975,27.0,12.0,2,2
2,1.0,26,609,19,1630.7,188.0,9,11
2,1.0,26,609,346,6082.38,849.0,23,60
2,1.0,26,609,403,81249.17,19531.0,54,152
2,1.0,26,609,405,4812.65,426.0,43,151
2,1.0,26,609,975,16492.92,3342.0,24,103
2,1.0,26,609,1203,373.04,100.0,2,4
2,1.0,26,609,2971,944.3,31.0,4,7
2,1.0,26,609,2993,9543.35,1138.0,31,70
2,1.0,26,609,3209,8160.74,4116.0,61,138
2,1.0,26,609,3248,9696.28,3407.0,74,174
2,1.0,26,609,3314,14996.22,15576.0,82,225
2,1.0,26,609,3330,2150.13,887.0,32,40
2,1.0,26,609,3356,3549.98,255.0,13,19
2,1.0,26,609,3446,2914.69,23.0,6,7
2,1.0,26,609,3461,16939.75,7313.0,81,216
2,1.0,26,609,3468,233.55,10.0,3,3
2,1.0,26,609,3486,5684.3,869.0,16,30
2,1.0,26,609,3549,596.05,77.0,8,10
2,1.0,26,609,3570,5121.81,1433.0,32,63
2,1.0,26,609,3571,3648.0,1097.0,31,43
2,1.0,26,609,3592,1325.4,312.0,10,10
2,1.0,26,609,3642,276.78,42.0,5,5
2,1.0,26,609,3743,2314.58,77.0,8,15
2,,26,609,346,2429.34,451.0,20,74
2,,26,609,403,3378.52,1424.0,19,23
2,,26,609,405,3217.04,348.0,17,64
2,,26,609,975,632.4,216.0,6,10
2,,26,609,1203,472.34,190.0,9,18
2,1.0,30,609,346,74.11,11.0,3,4
2,1.0,30,609,405,44.13,3.0,2,2
2,1.0,30,609,975,720.0,168.0,5,6
2,1.0,30,609,1203,193.05,65.0,2,5
2,1.0,37,609,346,1958.17,465.0,18,48
2,1.0,37,609,403,10435.9,3301.0,40,70
2,1.0,37,609,405,9724.1,845.0,44,204
2,1.0,37,609,975,20241.36,5484.0,27,177
2,1.0,37,609,1203,1458.03,473.0,14,41
2,1.0,37,609,2971,152.7,6.0,1,1
2,1.0,37,609,2993,344.98,32.0,4,4
2,1.0,37,609,3209,445.87,223.0,11,15
2,,37,609,346,1430.9,258.0,14,50
2,,37,609,403,1211.45,527.0,13,13
2,,37,609,405,8689.45,601.0,48,165
2,,37,609,975,3794.4,1356.0,17,56
2,,37,609,1203,515.67,197.0,8,16
2,,5,610,405,32.75,5.0,1,1
2,1.0,5,612,346,698.28,119.0,9,19
2,1.0,5,612,403,734.6,245.0,6,6
2,1.0,5,612,405,908.32,88.0,7,20
2,1.0,5,612,975,2372.28,708.0,13,26
2,1.0,5,612,1203,10681.62,3850.0,122,413
2,,11,612,346,1447.98,252.0,22,47
2,,11,612,403,1048.0,450.0,5,5
2,,11,612,405,29.5,6.0,2,2
2,,11,612,975,229.5,102.0,4,6
2,,11,612,1203,463.14,234.0,13,26
2,,19,612,346,3111.85,596.0,25,73
2,,19,612,403,9013.96,3825.0,32,68
2,,19,612,405,213.88,32.0,24,37
2,,19,612,975,2146.02,942.0,25,69
2,,19,612,1203,842.4,342.0,22,51
2,1.0,30,612,346,1030.68,198.0,10,35
2,1.0,30,612,403,1354.94,496.0,12,17
2,1.0,30,612,405,708.6,78.0,12,20
2,1.0,30,612,975,769.62,270.0,8,15
2,1.0,30,612,1203,3840.97,1483.0,102,239
2,,30,612,346,4615.56,913.0,21,81
2,,30,612,403,6578.72,2809.0,30,47
2,,30,612,405,2677.34,245.0,90,119
2,,30,612,975,1893.0,696.0,17,44
2,,30,612,1203,8995.07,3473.0,134,667
2,,35,612,346,3149.42,590.0,17,70
2,,35,612,403,14141.22,6399.0,41,96
2,,35,612,405,833.99,119.0,13,23
2,,35,612,975,1915.38,738.0,17,46
2,,35,612,1203,1447.81,559.0,46,84
2,,40,612,346,116.04,24.0,1,1
2,,40,612,405,73.45,7.0,2,2
2,,40,612,1203,85.47,33.0,11,11
2,1.0,44,612,346,8175.0,1317.0,24,121
2,1.0,44,612,403,27015.61,6812.0,30,54
2,1.0,44,612,405,2538.42,288.0,28,50
2,1.0,44,612,975,5473.02,1434.0,14,68
2,1.0,44,612,1203,32322.57,11116.0,141,718
2,1.0,44,612,2993,295.4,17.0,3,3
2,1.0,44,612,3209,913.2,338.0,17,18
2,,44,612,405,0.0,0.0,11,11
2,1.0,47,612,346,129.38,10.0,2,2
2,1.0,47,612,1203,187.68,51.0,4,4
2,1.0,47,612,3209,229.17,75.0,2,2
2,1.0,47,612,3248,53.59,31.0,2,2
2,,30,613,405,59.82,10.0,3,3
2,,30,613,1203,139.86,54.0,5,5
2,,32,613,346,2663.0,535.0,10,23
2,,32,613,403,7375.47,3054.0,26,53
2,,32,613,405,1185.6,208.0,6,43
2,,32,613,975,13.5,6.0,1,1
2,,32,613,1203,2004.18,882.0,24,77
2,,5,614,346,19.92,4.0,1,1
2,1.0,5,615,346,1045.84,196.0,9,19
2,1.0,5,615,403,5851.7,2006.0,15,20
2,1.0,5,615,405,986.1,60.0,22,34
2,1.0,5,615,975,290.1,84.0,4,8
2,1.0,5,615,1203,4732.36,1770.0,74,183
2,,5,615,346,23.95,5.0,1,1
2,,5,615,403,3515.5,1600.0,7,7
2,,5,615,405,23.6,1.0,1,1
2,,5,615,1203,1678.32,648.0,30,37
2,,11,615,346,268.52,54.0,4,4
2,,11,615,405,25.56,3.0,4,5
2,,11,615,1203,164.52,84.0,10,14
2,,19,615,346,532.33,91.0,8,13
2,,19,615,403,3368.22,1458.0,15,24
2,,19,615,405,840.52,115.0,18,31
2,,19,615,1203,679.2,270.0,16,37
2,,30,615,1203,15.54,6.0,1,1
2,1.0,32,615,1203,0.0,0.0,1,1
2,,32,615,346,1537.84,214.0,20,31
2,,32,615,403,8888.65,3985.0,38,61
2,,32,615,405,2362.39,433.0,20,47
2,,32,615,975,207.0,84.0,4,6
2,,32,615,1203,4887.58,1906.0,79,252
2,,2,616,403,225.0,100.0,1,3
2,,31,616,403,225.0,100.0,2,4
2,,11,617,346,379.07,64.0,10,16
2,,11,617,405,19.65,3.0,1,1
2,,11,617,1203,337.56,162.0,17,21
2,,19,617,346,9.96,2.0,1,1
2,,19,617,403,6997.0,3100.0,14,30
2,,19,617,405,89.75,12.0,4,7
2,,19,617,1203,1271.22,516.0,28,51
2,1.0,30,617,346,692.56,136.0,8,18
2,1.0,30,617,403,12109.0,5150.0,10,14
2,1.0,30,617,405,694.32,66.0,15,27
2,1.0,30,617,975,530.1,186.0,3,11
2,1.0,30,617,1203,7125.09,2751.0,45,140
2,,30,617,346,1349.76,232.0,10,42
2,,30,617,403,2519.25,1031.0,12,20
2,,30,617,405,641.42,60.0,12,27
2,,30,617,975,615.6,216.0,2,11
2,,30,617,1203,11240.6,4340.0,81,347
2,,35,617,346,3453.32,623.0,21,92
2,,35,617,403,5202.4,2214.0,19,37
2,,35,617,405,434.47,72.0,16,27
2,,35,617,975,1544.16,642.0,8,29
2,,35,617,1203,3375.44,1304.0,53,129
2,,40,617,403,226.0,100.0,2,2
2,,40,617,975,17.1,6.0,1,1
2,,40,617,1203,46.62,18.0,5,5
2,,31,618,346,784.8,144.0,1,5
2,,31,618,405,1356.96,216.0,7,8
2,,11,619,346,29.88,6.0,1,1
2,,11,619,1203,517.32,246.0,12,16
2,,19,619,1203,564.96,264.0,9,12
2,,32,621,1203,15.54,6.0,1,1
2,,31,622,346,10.9,2.0,1,1
2,,5,623,346,228.01,40.0,7,10
2,,5,623,405,173.38,25.0,3,3
2,1.0,2,624,405,18.08,4.0,3,3
2,,2,624,405,15681.37,2690.0,116,515
2,1.0,25,624,405,27176.28,2637.0,1,2
2,,31,624,405,88.45,12.0,2,2
2,,34,624,405,4883.72,650.0,33,118
2,1.0,39,624,405,1333.86,190.0,47,83
2,,39,624,405,5108.22,787.0,46,145
2,1.0,42,624,405,31134.25,4117.0,15,63
2,,31,625,346,59.76,12.0,2,2
2,,31,625,403,112.5,50.0,1,2
2,,31,625,405,123.32,20.0,1,1
2,,34,625,405,91.6,12.0,2,2
2,,34,627,405,106311.7,14759.0,30,326
2,,25,628,405,11503.09,1573.0,65,206
2,,34,628,405,4237.72,539.0,24,74
2,1.0,39,628,405,264.86,26.0,2,2
2,,39,628,405,7372.21,987.0,36,122
2,,31,629,403,123.5,50.0,1,1
2,,31,629,405,18.75,3.0,1,1
2,,32,630,346,732.78,131.0,7,19
2,,32,630,403,4087.4,1476.0,16,26
2,,32,630,405,73.2,6.0,1,2
2,,19,631,346,186.03,40.0,4,9
2,,19,631,403,35808.11,14722.0,76,239
2,,19,631,405,0.0,0.0,6,6
2,,19,631,1203,15.54,6.0,1,1
2,,26,631,346,23.59,5.0,2,2
2,,26,631,403,3255.02,1461.0,14,24
2,,26,631,405,45.18,7.0,2,2
2,,30,631,403,679.08,219.0,9,9
2,,5,632,346,266.32,58.0,5,10
2,,5,632,403,6033.82,2388.0,16,30
2,,5,632,405,33.38,4.0,4,4
2,,19,632,346,593.02,118.0,6,17
2,,19,632,403,7638.25,3525.0,20,31
2,,19,632,405,100.65,10.0,4,4
2,1.0,26,632,346,4662.76,1034.0,10,26
2,1.0,26,632,403,32341.0,8804.0,16,21
2,1.0,26,632,405,1537.44,65.0,18,40
2,1.0,26,632,975,291.0,60.0,1,1
2,1.0,26,632,1203,5840.87,1723.0,32,57
2,1.0,26,632,2993,99.32,9.0,2,2
2,1.0,26,632,3209,1921.13,1006.0,17,26
2,1.0,26,632,3248,530.51,321.0,15,15
2,1.0,26,632,3330,7146.48,2640.0,7,7
2,1.0,26,632,3356,182.0,13.0,1,2
2,,26,632,346,3672.11,766.0,15,44
2,,26,632,403,26745.1,11433.0,51,123
2,,26,632,405,3054.99,208.0,37,97
2,,26,632,975,17.1,6.0,1,1
2,,26,632,1203,541.31,209.0,13,18
2,1.0,46,632,346,10053.95,1743.0,6,49
2,1.0,46,632,403,231574.29,71966.0,54,135
2,1.0,46,632,405,207.61,25.0,7,8
2,1.0,46,632,975,74.4,18.0,3,3
2,1.0,46,632,1203,352.49,125.0,22,30
2,1.0,46,632,2971,4166.0,53.0,1,2
2,,46,632,405,0.0,0.0,1,1
2,1.0,59,632,346,97.92,48.0,2,2
2,1.0,59,632,3209,1268.89,537.0,17,18
2,1.0,59,632,3248,575.5,430.0,6,7
2,7.0,59,632,3209,111.95,55.0,2,2
2,,63,632,3248,784.08,519.0,11,11
2,,19,633,403,523.52,222.0,5,7
2,,19,633,405,173.44,21.0,3,4
2,,19,633,1203,75.84,36.0,7,7
2,,11,634,346,81.75,15.0,1,1
2,,11,634,403,22189.34,9604.0,37,84
2,,11,634,405,375.25,42.0,4,9
2,,11,634,1203,654.78,276.0,8,21
2,1.0,5,635,346,100.52,15.0,2,2
2,1.0,5,635,403,1398.61,419.0,9,10
2,1.0,5,635,405,301.94,24.0,5,7
2,1.0,5,635,1203,2276.45,789.0,34,61
2,,5,635,346,1012.88,187.0,21,32
2,,11,635,346,1749.07,314.0,23,60
2,,11,635,403,5424.71,2349.0,19,43
2,,11,635,405,451.19,48.0,3,10
2,,11,635,975,13.5,6.0,1,1
2,,11,635,1203,459.66,186.0,9,23
2,1.0,26,635,346,313.45,55.0,2,6
2,1.0,26,635,403,1690.49,517.0,19,27
2,1.0,26,635,405,539.65,75.0,7,12
2,1.0,26,635,1203,6224.85,2213.0,51,185
2,,26,635,346,568.04,104.0,11,13
2,,26,635,403,281.28,112.0,2,2
2,1.0,32,635,346,641.64,126.0,8,14
2,1.0,32,635,403,1787.5,698.0,9,16
2,1.0,32,635,405,2832.4,138.0,28,91
2,1.0,32,635,1203,5654.81,2115.0,81,271
2,,32,635,346,110.17,23.0,2,2
2,,32,635,403,1922.25,875.0,9,12
2,,32,635,405,1526.89,88.0,47,70
2,,32,635,1203,3111.61,1203.0,72,221
2,,38,635,346,915.08,169.0,13,28
2,,38,635,403,85.75,37.0,4,4
2,,38,635,405,73.2,7.0,3,3
2,,38,635,975,78.3,30.0,3,5
2,,38,635,1203,1484.07,573.0,49,75
2,,40,635,1203,51.8,20.0,4,4
2,1.0,49,635,1203,2664.0,888.0,1,1
2,,5,636,405,98.32,13.0,2,3
2,,34,637,405,1289.96,157.0,20,28
2,,32,638,403,562.5,250.0,3,3
2,,2,639,405,42.77,7.0,2,2
2,,25,639,405,28.65,3.0,1,1
2,,31,639,405,14.12,4.0,1,1
2,,34,639,405,360.64,76.0,5,13
2,,2,640,405,156.51,37.0,6,6
2,,5,644,346,726.99,152.0,10,26
2,,5,644,403,486.46,204.0,4,4
2,,5,644,405,1588.33,138.0,5,18
2,,26,644,346,1019.14,210.0,10,27
2,,26,644,403,333.7,142.0,3,3
2,,26,644,405,804.48,90.0,4,10
2,1.0,37,644,346,2782.91,516.0,11,42
2,1.0,37,644,403,4208.43,1350.0,23,28
2,1.0,37,644,405,1575.47,146.0,9,23
2,,37,644,346,1675.9,348.0,7,38
2,,37,644,403,1341.55,615.0,14,16
2,,37,644,405,1773.86,137.0,18,29
2,,37,644,1203,62.16,24.0,1,1
2,1.0,50,644,346,184.88,44.0,3,3
2,,19,645,403,2389.24,1038.0,17,26
2,,19,645,405,312.87,36.0,4,13
2,,19,645,1203,2478.24,1074.0,23,60
2,1.0,30,645,403,0.0,0.0,1,2
2,1.0,30,645,405,481.23,21.0,11,22
2,1.0,30,645,1203,15172.22,5858.0,67,178
2,,30,645,346,457.53,73.0,9,14
